CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
11-02-0063-46,11-017,RETALHULEU,SAN SEBASTIAN,COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,"KILOMETRO 183, CANTON PUCA 1",77713268,MIGUEL ANGEL ARMAS ROCHA,MELVIN RAFAEL REYES LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-02-0871-46,11-018,RETALHULEU,SAN SEBASTIAN,"INSTITUTO PRIVADO TECNICO INDUSTRIAL ""RETALTECO""",FINAL CALZADA LAS PALMAS CANTON PUCA,77710290,MIRTA ALIDA CASTELLANOS MARROQUIN,JUAN CARLOS DE LEӎ ORT͚,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-02-1382-46,11-016,RETALHULEU,SAN SEBASTIAN,"INSTITUTO DIVERSIFICADO POR COOPERATIVA ALDEA SAN LUIS, SAN SEBAST́N, RETALHULEU",ALDEA SAN LUIS,58202216,MARIO RENE RIVERA ARGUETA,LEILA ETELVINA MORALES GARĆ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-1498-46,11-017,RETALHULEU,SAN SEBASTIAN,CENTRO EDUCACIONAL 'MARIA ALICIA GUTIERREZ',2A. CALLE 4-05 ZONA 4,,MIGUEL ANGEL ARMAS ROCHA,EDGAR RENɠMORALES LUARCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-03-0020-46,11-014,RETALHULEU,SANTA CRUZ MULUA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,"5A. CALLE ZONA 2, SALIDA A CANTON CEIBA BLANCA",41346877,JULIO CɓAR HERRERA ROLDN,FREDY RODOLFO COBӎ DE LEӎ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-03-0022-46,11-018,RETALHULEU,SANTA CRUZ MULUA,COLEGIO MIXTO SANTA CRUZ,"2DA. AVENIDA Y 5TA. CALLE, ZONA 1",56245235,MIRTA ALIDA CASTELLANOS MARROQUIN,RUBY YAQUELIN GӍEZ MEJ́,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-03-0024-46,11-021,RETALHULEU,SANTA CRUZ MULUA,INSTITUTO MIXTO MUNICIPAL DE EDUCACIӎ DIVERSIFICADA,MICROPARCELAMIENTO LA LOLITA,50658278,JIMMY EDILBERTO ORTEGA COLOMO,ULISES ORLANDO SACAYOM GARCIA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-03-1383-46,11-015,RETALHULEU,SANTA CRUZ MULUA,INSTITUTO OFICIAL DEL NIVEL MEDIO CICLO DE EDUCACION DIVERSIFICADA DE TELEBACHILLERATO,FINCA LOS BRILLANTES,,CONCEPCION ANGELICA DEL CID JUAREZ,,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-04-0011-46,11-014,RETALHULEU,SAN MARTIN ZAPOTITLAN,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""CɓAR AUGUSTO MART͎EZ BARRIOS""",CABECERA MUNICIPAL,56908717,JULIO CɓAR HERRERA ROLDN,MIRNA MARILU HERNANDEZ HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-04-0012-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ,SAN MARTIN ZAPOTITLAN,59605721,MIGUEL ANGEL ARMAS ROCHA,HɃTOR AN͂AL MALDONADO ALVARADO,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,RETALHULEU
11-04-0017-46,11-018,RETALHULEU,SAN MARTIN ZAPOTITLAN,COLEGIO EVANGELICO MIXTO TECNOLOGICO LA PATRIA SUR,INTERIOR DEL SEMINARIO PRESBITERIANO KILOMETRO 182.5,77725523,MIRTA ALIDA CASTELLANOS MARROQUIN,RONALD JOSUɠLӐEZ SIG܅NZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-04-0019-46,11-018,RETALHULEU,SAN MARTIN ZAPOTITLAN,COLEGIO EVANGELICO MIXTO TECNOLOGICO LA PATRIA SUR,"KM. 182.5 CARRETERA A QUETGO., INTERIOR DEL SEMINARIO EVANGELICO P.",77725523,MIRTA ALIDA CASTELLANOS MARROQUIN,RONALD JOSUɠLӐEZ SIG܅NZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-04-0020-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,CENTRO DE ESTUDIOS INTEGRALES CEDEIN,2AV. 3-50 ZONA 1,33322881,MIGUEL ANGEL ARMAS ROCHA,MARIANA LISSETH PAZ MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,RETALHULEU
11-04-0021-46,11-018,RETALHULEU,SAN MARTIN ZAPOTITLAN,CENTRO DE ESTUDIOS INTEGRALES CEDEIN,2DA. AVENIDA 3-51 ZONA 1,59468174,MIRTA ALIDA CASTELLANOS MARROQUIN,ABNER JOSE DAVID PON CASTAхDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-04-0023-46,11-018,RETALHULEU,SAN MARTIN ZAPOTITLAN,COLEGIO MIXTO TECNOLӇICO ZAPOTITLN,"ZONA 3, COMUNIDAD ARMENIA ORT͚",47400825,MIRTA ALIDA CASTELLANOS MARROQUIN,ABNER JOSE PON CASTAхDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-04-0024-46,11-018,RETALHULEU,SAN MARTIN ZAPOTITLAN,COLEGIO MIXTO TECNOLӇICO ZAPOTITLN,"ZONA 3, COMUNIDAD ARMENIA ORT͚",47400825,MIRTA ALIDA CASTELLANOS MARROQUIN,ABNER JOSE PON CASTAхDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-04-0025-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,COLEGIO MIXTO TECNOLӇICO ZAPOTITLN,"ZONA 3, COMUNIDAD ARMENIA ORT͚",47400825,MIGUEL ANGEL ARMAS ROCHA,ABNER JOSE PON CASTAхDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,RETALHULEU
11-04-0027-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,COLEGIO MIXTO TECNOLӇICO ZAPOTITLN,"ZONA 3, COMUNIDAD ARMENIA ORT͚",47400825,MIGUEL ANGEL ARMAS ROCHA,ABNER JOSE PON CASTAхDA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,RETALHULEU
11-04-0033-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,INSTITUTO MUNICIPAL DE EDUCACIӎ MEDIA Y BACHILLERATO POR MADUREZ,0 AVENIDA ZONA 1,53271115,MIGUEL ANGEL ARMAS ROCHA,HɃTOR AN͂AL MALDONADO ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-04-0035-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,CENTRO DE ESTUDIOS INTEGRALES CEDEIN,2A. AVENIDA 3-50 ZONA 1,59223699,MIGUEL ANGEL ARMAS ROCHA,MARIANA LISSETH PAZ MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-04-0037-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,COLEGIO MIXTO TECNOLӇICO ZAPOTITLN,"ZONA 3, ARMENIA ORTIZ",47400825,MIGUEL ANGEL ARMAS ROCHA,ABNER JOSE PON CASTAхDA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-04-0117-46,,RETALHULEU,SAN MARTIN ZAPOTITLAN,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO 'SEMINARIO EVANGELICO PRESBITERIANO' JV,APARTADO No. 3-11905,,,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-04-1430-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,CENTRO DE ESTUDIOS INTEGRALES,2A. AVENIDA 3-50 ZONA 1,33322881,MIGUEL ANGEL ARMAS ROCHA,MARIANA LISSETH PAZ MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-04-1493-46,11-018,RETALHULEU,SAN MARTIN ZAPOTITLAN,CENTRO DE ESTUDIOS INTEGRALES,2A. AVENIDA 3-51 ZONA 1,33322881,MIRTA ALIDA CASTELLANOS MARROQUIN,MARIANA LISSETH PAZ MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-05-0014-46,11-017,RETALHULEU,SAN FELIPE,"COLEGIO PARTICULAR MIXTO ""SAN FELIPE"" - COSANFE -","LOTIFICACION ""LA ESPERANZA""",59113261,MIGUEL ANGEL ARMAS ROCHA,JULIO ROLANDO BARRIENTOS MONZON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-05-0022-46,11-004,RETALHULEU,SAN FELIPE,LICEO PRIVADO MIXTO CHAMPEL,3A. CALLE BARRIO EL CENTRO ZONA 1,77364959,MIGUEL ANGEL ARMAS ROCHA,GABRIEL HUMBERTO BARRIENTOS VALENZUELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-05-0024-46,11-017,RETALHULEU,SAN FELIPE,LICEO PRIVADO MIXTO CHAMPEL,3A. CALLE BARRIO EL CENTRO ZONA 1,77364959,MIGUEL ANGEL ARMAS ROCHA,GABRIEL HUMBERTO BARRIENTOS VALENZUELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-05-0025-46,11-017,RETALHULEU,SAN FELIPE,COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA,2A. CALLE 7-52 ZONA 1,55295173,MIGUEL ANGEL ARMAS ROCHA,OSCAR WALDEMAR MONZON PACHECHO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-05-0027-46,11-017,RETALHULEU,SAN FELIPE,COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA,2A. CALLE 7-52 ZONA 1,55295173,MIGUEL ANGEL ARMAS ROCHA,OSCAR WALDEMAR MONZON PACHECHO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-05-0032-46,11-018,RETALHULEU,SAN FELIPE,CENTRO EDUCATIVO DE FORMACIӎ INTEGRAL SIGLO XXI (CEFIS XXI),"8A. AVENIDA, COLONIA FEGUA, ZONA 4",77725174,MIRTA ALIDA CASTELLANOS MARROQUIN,CARLOTA EUGENIA MAYɎ VILLAGRN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-05-0041-46,11-017,RETALHULEU,SAN FELIPE,INSTITUTO BASICO Y BACHILLERATO POR MADUREZ,2DA. CALLE 2-80 ZONA 1,77364959,MIGUEL ANGEL ARMAS ROCHA,GABRIEL HUMBERTO BARRIENTOS VALENZUELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-05-0142-46,11-004,RETALHULEU,SAN FELIPE,"COLEGIO PARTICULAR MIXTO ""SAN FELIPE"" - COSANFE -","LOTIFICACIӎ ""LA ESPERANZA""",77725851,MIGUEL ANGEL ARMAS ROCHA,JULIO ROLANDO BARRIENTOS MONZӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-05-0143-46,11-014,RETALHULEU,SAN FELIPE,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,2A. CALLE 2-17 ZONA 3,77725423,JULIO CɓAR HERRERA ROLDN,SAڌ FRANCISCO YORENTINE JUREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-05-1111-46,11-016,RETALHULEU,SAN FELIPE,COLEGIO MIXTO GUATEMALA 'COMIXGUA',3A. CALLE Y 3A. AVENIDA 2-60 ZONA 1,,MARIO RENE RIVERA ARGUETA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU
11-05-1113-46,11-017,RETALHULEU,SAN FELIPE,COLEGIO MIXTO GUATEMALA 'COMIXGUA',3A. CALLE Y 3A. AVENIDA 2-60 ZONA 1,,MIGUEL ANGEL ARMAS ROCHA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-05-1163-46,11-017,RETALHULEU,SAN FELIPE,INSTITUTO DE EDUCACION BASICA POR MADUREZ Y BACHILLER EN CIENCIAS Y LETRAS POR MADUREZ,3A. CALLE 2-60 ZONA 1,59491470,MIGUEL ANGEL ARMAS ROCHA,GRACE IVETTE BARRIENTOS VALENZUELA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,RETALHULEU
11-05-1437-46,11-018,RETALHULEU,SAN FELIPE,COLEGIO CRISTIANO EL VALLE DEL SUR,"2A. CALLE ZONA 1, BARRIO CAMILO ALVARADO",77759040,MIRTA ALIDA CASTELLANOS MARROQUIN,BLANCA ADELY VILLEDA GӍEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-05-1438-46,11-018,RETALHULEU,SAN FELIPE,COLEGIO CRISTIANO EL VALLE DEL SUR,"2A. CALLE ZONA 1, BARRIO CAMILO ALVARADO",77759040,MIRTA ALIDA CASTELLANOS MARROQUIN,BLANCA ADELY VILLEDA GӍEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-05-1520-46,11-019,RETALHULEU,SAN FELIPE,INSTITUTO PARTICULAR MIXTO SAN FELIPE,CABECERA MUNICIPAL,,LISBETH SURAMA LOPEZ CALVILLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0015-46,11-014,RETALHULEU,SAN ANDRES VILLA SECA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,LINEA C4 AL SIS PARCELAMIENTO LA MAQUINA,51839303,JULIO CɓAR HERRERA ROLDN,MAYRON ALEXANDER TIP GONZLEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-06-0016-46,11-014,RETALHULEU,SAN ANDRES VILLA SECA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,49054678,JULIO CɓAR HERRERA ROLDN,ARNULFO RENɠOROZCO PɒEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-06-0017-46,11-014,RETALHULEU,SAN ANDRES VILLA SECA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CENTRO DOS PARCELAMIENTO LA MAQUINA,59699272,JULIO CɓAR HERRERA ROLDN,MARLO EDIBERTO CRUZ DUARTE,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-06-0046-46,11-021,RETALHULEU,SAN ANDRES VILLA SECA,INSTITUTO MIXTO MUNICIPAL NOCTURNO DE EDUCACION DIVERSIFICADA,"CENTRO 2, PARCELAMIENTO LA MAQUINA",33360912,JIMMY EDILBERTO ORTEGA COLOMO,MENFIL EDUARDO LӐEZ AZAяN,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU
11-06-0050-46,11-018,RETALHULEU,SAN ANDRES VILLA SECA,COLEGIO BILING܅ MUNDO MGICO,CENTRO DOS PARCELAMIENTO LA MAQUINA,32928301,MIRTA ALIDA CASTELLANOS MARROQUIN,GLENDY MAGALI PEREZ GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-06-0051-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,COLEGIO SAN ANDRɓ VILLA SECA,PARCELAMIENTO LA MAQUINA LINEA C-4 SIS,32928301,MIGUEL ANGEL ARMAS ROCHA,ELDER ARMANDO RABANALES BLANCO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0055-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,"COLEGIO BILING܅ ""MUNDO MGICO""","1A. CALZADA Y 2A. CALLE, CENTRO DOS, PARCELAMIENTO LA MAQUINA",45178662,MIGUEL ANGEL ARMAS ROCHA,ELVIA ARACELY RABANALES BLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0056-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,"COLEGIO BILING܅ ""MUNDO MGICO""","1A. CALZADA Y 2A. CALLE, CENTRO DOS, PARCELAMIENTO LA MAQUINA",45178662,MIGUEL ANGEL ARMAS ROCHA,ELDER ARMANDO RABANALES BLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0058-46,11-014,RETALHULEU,SAN ANDRES VILLA SECA,"INSTITUTO MIXTO MUNICIPAL ""MAŔ FLORENCIA ARTEAGA""","SAN ANDRɓ VILLA SECA, RETALHULEU",53816874,JULIO CɓAR HERRERA ROLDN,ZAYDA ROSSANA DIAZ ALVARADO,DIVERSIFICADO,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0061-46,11-018,RETALHULEU,SAN ANDRES VILLA SECA,LICEO TɃNICO MAQUINENSE LITECMA,FAJA NO.9 LADO SAMAL`PARCELAMIENTO LA MQUINA,43885563,MIRTA ALIDA CASTELLANOS MARROQUIN,OLJER MELQUESIDET HIGUEROS HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-06-0064-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,LICEO TɃNICO MAQUINENSE LITECMA,FAJA NO.9 LADO SAMAL`PARCELAMIENTO LA MQUINA,40029699,MIGUEL ANGEL ARMAS ROCHA,IRIS ALEIDA HIGUEROS HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0065-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,LICEO TɃNICO MAQUINENSE LITECMA,FAJA NO.9 LADO SAMAL`PARCELAMIENTO LA MQUINA,40029699,MIGUEL ANGEL ARMAS ROCHA,IRIS ALEIDA HIGUEROS HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0069-46,11-018,RETALHULEU,SAN ANDRES VILLA SECA,LICEO TɃNICO MAQUINENSE LITECMA,FAJA NO.9 LADO SAMAL`PARCELAMIENTO LA MQUINA,30071440,MIRTA ALIDA CASTELLANOS MARROQUIN,IRIS ALEIDA HIGUEROS HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-06-0070-46,11-014,RETALHULEU,SAN ANDRES VILLA SECA,"INSTITUTO MIXTO MUNICIPAL DE EDUCACIӎ DIVERSIFICADA ""UTZZ KAQI""",PARCELAMIENTO BUENOS AIRES,50173419,JULIO CɓAR HERRERA ROLDN,ANIBAL HUMBERTO VELSQUEZ YES,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-06-0080-46,11-014,RETALHULEU,SAN ANDRES VILLA SECA,"INSTITUTO MIXTO MUNICIPAL ""MAŔ FLORENCIA ARTEAGA""",CABECERA MUNICIPAL ZONA 1,55627122,JULIO CɓAR HERRERA ROLDN,ZAYDA ROSSANA DIAZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-06-0082-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,LICEO TɃNICO MAQUINENSE LITECMA,FAJA NO.9 LADO SAMALA,40029699,MIGUEL ANGEL ARMAS ROCHA,IRIS ALEIDA HIGUEROS HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-06-0084-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,COLEGIO LICEO RURAL MIXTO TULUL|/td>,"KM. 4.5 CARRETERA A LA MAQUINA, INGENIO TULULA",32744395,MIGUEL ANGEL ARMAS ROCHA,GLENDY CAROLINA RUIZ BAUTISTA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-06-0085-46,11-014,RETALHULEU,SAN ANDRES VILLA SECA,INSTITUTO MIXTO MUNICIPAL MAŔ FLORENCIA ARTEAGA,CABECERA MUNICIPAL ZONA 1,55627122,JULIO CɓAR HERRERA ROLDN,ZAYDA ROSSANA DIAZ ALVARADO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-0086-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,COLEGIO SAN ANDRɓ VILLA SECA,LINEA C-4 SIS PARCELAMIENTO LA MAQUINA,32841084,MIGUEL ANGEL ARMAS ROCHA,ELDER ARMANDO RABANALES BLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-06-1339-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,COLEGIO LICEO RURAL MIXTO TULULA,KM. 4.5 CARRETERA A LA MAQUINA,32744395,MIGUEL ANGEL ARMAS ROCHA,GLENDY CAROLINA RUIZ BAUTISTA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-06-1409-46,11-016,RETALHULEU,SAN ANDRES VILLA SECA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CABECERA MUNICIPAL,34585167,MARIO RENE RIVERA ARGUETA,JUANA ARDӎ POP,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-06-1410-46,11-016,RETALHULEU,SAN ANDRES VILLA SECA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,"CENTRO URBANO NO. 2 LA MAQUINA, SAN ANDRES VILLA SECA, RETALHULEU",53138386,MARIO RENE RIVERA ARGUETA,ADELA GENOVEVA SAGASTUME BLANCO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-06-1469-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,COLEGIO CIENTIFICO INDUSTRIAL EL TRIUNFO,ENTRADA PRINCIPAL CENTRO 2 LA MAQUINA,78429789,MIGUEL ANGEL ARMAS ROCHA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-06-1470-46,11-017,RETALHULEU,SAN ANDRES VILLA SECA,COLEGIO CIENTIFICO INDUSTRIAL EL TRIUNFO,ENTRADA PRINCIPAL DEL CENTRO 2 LA MAQUINA,,MIGUEL ANGEL ARMAS ROCHA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-07-0014-46,11-014,RETALHULEU,CHAMPERICO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,PARCELAMIENTO EL ROSARIO,54671756,JULIO CɓAR HERRERA ROLDN,IRAYDA EDELMIRA DE LEӎ BARRIOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-07-0015-46,11-014,RETALHULEU,CHAMPERICO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO LA ESPERANZA,50316450,JULIO CɓAR HERRERA ROLDN,BLADIN JAHIRCINIO TESAG܉C MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
