CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-07-0074-46,13-051,HUEHUETENANGO,JACALTENANGO,COLEGIO PREUNIVERSITARIO ROYAL,"ZONA 1, CANTӎ PARROQUIA",45508304,CESAR GOD͎EZ GIRӎ,MIGUEL FRANCISCO RAM͒EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0075-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO NACIONAL TECNOLӇICO,CANTӎ SAN SEBASTIN,50659832,CESAR GOD͎EZ GIRӎ,JOSɠISMAEL D́Z MONTEJO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-07-0433-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO MIXTO B ALUNH Q ANA,CANTON SAN SEBASTIAN,77632533-77632581,CESAR GOD͎EZ GIRӎ,SEBASTIN PRUDENCIO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-6385-46,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO PRIVADO MIXTO DIVERSIFICADO JACALTENANGO,CANTӎ SAN SEBASTIN,55273723,CESAR GOD͎EZ GIRӎ,JOSɠFIDENCIO DELGADO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-6871-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO MIXTO PRIVADO CAMPOSECO,CANTON LLANO,77226327,CESAR GOD͎EZ GIRӎ,SINDY SIOMARA JIMɎEZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-6872-46,13-051,HUEHUETENANGO,JACALTENANGO,LICEO MIXTO PRIVADO CAMPOSECO,CANTON LLANO,58405294,CESAR GOD͎EZ GIRӎ,SINDY SIOMARA JIMɎEZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0020-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,,ROMEO MONTEJO D́Z,---,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0042-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,COLEGIO JUAN JACOBO ROUSSEAU,"BARRIO ESQUIPULAS, ZONA 6",77806985,ROMEO MONTEJO D́Z,MARVIN GERARDO MIGUEL MONTEJO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0045-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"INSTITUTO PARTICULAR MIXTO INTERCULTURAL ""CIENCIA Y DESARROLLO""","BARRIO ESQUIPULAS, ZONA 6",77806985,ROMEO MONTEJO D́Z,JAIME ESTUARDO DOM͎GUEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0046-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO NORMAL MIXTO PRIVADO,"BARRIO EL CARMEN, ZONA 2",77719364,ROMEO MONTEJO D́Z,RONI GEPCER CANO CASTELLANOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0047-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,BARRIO ESQUIPULAS ZONA 6,77800698,ROMEO MONTEJO D́Z,ROSALIO TELEGUARIO MAGZUL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0049-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,LICEO TɃNICO LIBERADOR KAROL WOJTILA,BARRIO COTZAN,45281085,ROMEO MONTEJO D́Z,ANDRɓ BONIFACIO LӐEZ ANDRɓ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0053-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,BARRIO ESQUIPULAS,77806985,ROMEO MONTEJO D́Z,ROSAL͏ TELEGUARIO MAGZUL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0055-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO LICEO TɃNICO LIBERADOR ""KAROL WOJTILA""",BARRIO COTZAN,45281085,ROMEO MONTEJO D́Z,NIDIA KARINA ESCOBEDO MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0058-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO LICEO TɃNICO LIBERADOR ""KAROL WOJTILA""",BARRIO COTZAN,45281085,ROMEO MONTEJO D́Z,NIDIA KARINA ESCOBEDO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0059-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO PARROQUIAL ""SAN PEDRO""",BARRIO EL CENTRO SAN PEDRO SOLOMA,37147159,ROMEO MONTEJO D́Z,MAŔ ROSA RAM͒EZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0062-46,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,"BARRIO ESQUIPULAS, ZONA 6",77806985,ROMEO MONTEJO D́Z,JAIME ESTUARDO DOM͎GUEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),HUEHUETENANGO
13-08-0063-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"LICEO TɃNICO LIBERADOR ""KAROL WOJTYLA""",CABECERA MUNICIPAL,50474960,ROMEO MONTEJO D́Z,NIDIA KARINA ESCOBEDO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-08-4989-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO NORMAL MIXTO PRIVADO,BARRIO EL CARMEN,41332770,ROMEO MONTEJO D́Z,ENRIQUE MATEO FRANCISCO ANDRɓ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-08-7124-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,"BARRIO ESQUIPULAS, ZONA 6",77806985,ROMEO MONTEJO D́Z,ROSALIO TELEGUARIO MAGZUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-7128-46,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,"BARRIO ESQUIPULAS, ZONA 6",77806985,ROMEO MONTEJO D́Z,ROSALIO TELEGUARIO MAGZUL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0004-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO PRIVADO MIXTO ""NUEVO HORIZONTE""",CABECERA MUNICIPAL,57811883,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JUAN JOSɠRAM͒EZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0045-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,COLEGIO PRIVADO MIXTO PREUNIVERSITARIO CIENTIFICO INTEGRAL,SAN ILDEFONSO IXTAHUACAN,48561842,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,HENRY ABIMAɌ RIVERA ESCOBEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0046-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO EVANGɌICO MIXTO PRIVADO ""EMANUEL""",CABECERA MUNICIPAL,57548166,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,SAYLER RENɠPɒEZ HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0049-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA BILING܅ INTERCULTURAL KAWIL KYE KOJBIL""","CASER͏ CHEJOJ, ALDEA VEGA DE SAN MIGUEL",57379437,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,GUADALUPE ORDӑEZ DOMINGO,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0055-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"LICEO PRIVADO MIXTO ""EL SHADDAI""",CABECERA MUNICIPAL,58852941,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,ALVIN EMANUEL RAMOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0059-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO,CABECERA MUNICIPAL,46601037,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JOSɠVINICIO PɒEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0060-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO,CABECERA MUNICIPAL,46601037,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JOSɠVINICIO PɒEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0061-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO EVANGɌICO PRIVADO MIXTO ""NUEVO HORIZONTE""",CABECERA MUNICIPAL,33370931,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JUAN JOSɠRAM͒EZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0064-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,COLEGIO PRIVADO MIXTO PREUNIVERSITARIO CIENT͆ICO INTEGRAL,CABECERA MUNICIPAL,77228691,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JOSɠVINICIO PɒEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0066-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO EVANGɌICO MIXTO PRIVADO ""EMANUEL""",CABECERA MUNICIPAL,57548166,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,SAYLER RENɠPɒEZ HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0067-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"LICEO PRIVADO MIXTO ""GARNETT""",CABECERA MUNICIPAL,49177782,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,IRIS MARLENY HERRERA MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0072-46,13-060,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- GRUPO CEIBA,"CASER͏ EL PLATANAR, ALDEA CASACA",49709946,AROLDO HOSBERI SOSA LӐEZ,MAYCO LEONEL DOMINGO HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-09-0074-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO,CABECERA MUNICIPAL,59991051,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JOSɠVINICIO PɒEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-09-0078-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"LICEO PRIVADO MIXTO ""WELLMANN""",CABECERA MUNICIPAL,49177782,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,IRIS MARLENY HERRERA MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-1582-46,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,INSTITUTO NORMAL MIXTO PRIVADO 'AJPON',SAN ILDEFONSO,77228643,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,RUDY EMILIO MORALES DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-10-0040-46,13-037,HUEHUETENANGO,SANTA BARBARA,"LICEO PRIVADO MIXTO ""MONTE HOREB""",CABECERA MUNICIPAL,57788596,PEDRO CLEMENTINO GӍEZ GӍEZ,VICTOR EZEQUIEL PɒEZ GӍEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-11-0053-46,13-023,HUEHUETENANGO,LA LIBERTAD,LICEO JAPONES,CABECERA MUNICIPAL,53874388,OSBIN NAARY GARĆ,MARIO GUILLERMO ALVARADO FERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0057-46,13-024,HUEHUETENANGO,LA LIBERTAD,CENTRO EDUCATIVO COMUNITARIO ADVENTISTA SINAI,ALDEA EL CHALUM,59966686,RUPERTO ARMANDO RAM͒EZ MORALES,ESAڠ MAT́S HERRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0060-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COLONIA NUEVA, CABECERA MUNICIPAL",50421916,OSBIN NAARY GARĆ,RUBIO OTONIEL PɒEZ MART͎EZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0068-46,13-023,HUEHUETENANGO,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""LIBERTENSE""",CABECERA MUNICIPAL,53393921,OSBIN NAARY GARĆ,CELESTINA ISABEL HERNNDEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-11-0069-46,13-023,HUEHUETENANGO,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""EMMANUEL""",CABECERA MUNICIPAL,30181389,OSBIN NAARY GARĆ,ESTUARDO HOCSALӎ RECINOS HIDALGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-11-0075-46,13-060,HUEHUETENANGO,LA LIBERTAD,CENTRO DE EDUCACIӎ EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,58910532,AROLDO HOSBERI SOSA LӐEZ,JUAN MANUEL CASTILLO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-11-0079-46,13-023,HUEHUETENANGO,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""LIBERTENSE""","CABECERA MUNICIPAL, LA LIBERTAD",49947279,OSBIN NAARY GARĆ,CELESTINA ISABEL HERNNDEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-11-5762-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA ANEXA A IMBANC,,,OSBIN NAARY GARĆ,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),HUEHUETENANGO
13-11-5791-46,,HUEHUETENANGO,LA LIBERTAD,INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA,,,,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-11-6596-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA,LA LIBERTAD,,OSBIN NAARY GARĆ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0001-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO CRISTIANO ""EL LABRADOR""",ALDEA VALPARAISO,54531961,ABELARDO MEFIBOSET VILLATORO HERRERA,JUANA MAIDA BAUTISTA RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0004-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO MIXTO ADVENTISTA ""VALPARAISO""",ALDEA VALPARAISO,30918930,ABELARDO MEFIBOSET VILLATORO HERRERA,ENVIN JOEL LӐEZ SONTAY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0075-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO ESFUERZO,ALDEA CAMOJALLITO,46639210,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MART͎EZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0076-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,LA DEMOCRACIA,57595332,ABELARDO MEFIBOSET VILLATORO HERRERA,LECXI MAGALY MENDOZA CHUN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0081-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PARTICULAR MIXTO DEMOCRACENSE,ALDEA CAMOJALLITO,31227589,ABELARDO MEFIBOSET VILLATORO HERRERA,NEFTAL͠MANUEL PALACIOS TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0086-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,30193496,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MART͎EZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0096-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO PARROQUIAL PRIVADO MIXTO SANTA TERESITA DEL NIя JESړ,ALDEA CAMOJALLITO,38886245,ABELARDO MEFIBOSET VILLATORO HERRERA,ANDREA MAŔ MAT́S TOMS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0097-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO ESFUERZO,ALDEA CAMOJALLITO,46639210,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MART͎EZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0098-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGELICO MIXTO ""NAZARET""",CABECERA MUNICIPAL,77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,CRISTINO VILLATORO LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0102-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACIӎ PRIMARIA INTERCULTURAL,CAMOJALLITO,77738222,ABELARDO MEFIBOSET VILLATORO HERRERA,JUAN FRANCISCO MɎDEZ MATEO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0108-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO INTERCULTURAL,CAMOJALLITO,77738222,ABELARDO MEFIBOSET VILLATORO HERRERA,JUAN FRANCISCO MɎDEZ MATEO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0111-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,30193496,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MART͎EZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0112-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGɌICO MIXTO LAS DOCE PERLAS,LA MESILLA,46092888,ABELARDO MEFIBOSET VILLATORO HERRERA,MARVIN DARINEL MɎDEZ PɒEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0113-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""SUPERACIӎ""",ALDEA SANTA ROSA,46467680,ABELARDO MEFIBOSET VILLATORO HERRERA,TOMMY DIONICIO LORENZO FELIPE,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0114-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""SUPERACIӎ""",ALDEA SANTA ROSA,46467680,ABELARDO MEFIBOSET VILLATORO HERRERA,TOMMY DIONICIO LORENZO FELIPE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0116-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGɌICO PRIVADO MIXTO CASTILLO FUERTE,ALDEA LA MESILLA,45890483,ABELARDO MEFIBOSET VILLATORO HERRERA,YONI ALEXANDER CASTILLO PɒEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0119-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGɌICO MIXTO ""NAZARET""","8A. CALLE 1-35, ZONA 2",77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,CRISTINO VILLATORO LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0124-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,33609561,ABELARDO MEFIBOSET VILLATORO HERRERA,CENDY ELIZABETH VILLATORO CASTILLO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0125-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGɌICO PRIVADO MIXTO CASTILLO FUERTE,LA MESILLA,45890483,ABELARDO MEFIBOSET VILLATORO HERRERA,YONI ALEXANDER CASTILLO PɒEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
